co_ibge_6d,cod_curso,estrato,ivs_2010,log_pop,estoque_por_10k,atracao_muni,amostra_confirmatoria,estoque_baseline,cobertura_baseline,entradas_baseline,sg_uf,uf_fe,co_ibge_7d,no_municipio,macro_regiao_saude,estoque_6m,cobertura_6m,entradas_6m,saidas_3m,saldo_6m,presentes_6m,coorte_6m_madura,elegiveis_6m,presentes_baseline_6m,elegiveis_baseline_6m,coorte_madura_baseline,delta_estoque_6m,delta_estoque_jun25_mar26,delta_cobertura_6m
150170,15,interior_proximo_polo,0.413,10.341968264428457,4.972155926809864,1,True,5,1,0.0,15,15,1501709,Bragança,NORTE,6,1,0.0,0.0,0.0,0.0,False,,0.0,0.0,True,1,1,0
150220,7,interior_proximo_polo,0.36,9.843312829500057,11.771369904235923,0,False,9,1,1.0,15,15,1502202,Capanema,NORTE,10,1,1.0,0.0,1.0,0.0,False,,1.0,1.0,True,1,1,0
150220,8,interior_proximo_polo,0.36,9.843312829500057,11.771369904235923,1,False,15,1,0.0,15,15,1502202,Capanema,NORTE,16,1,0.0,0.0,0.0,0.0,False,,0.0,0.0,True,1,1,0
150220,9,interior_proximo_polo,0.36,9.843312829500057,11.771369904235923,0,True,9,1,2.0,15,15,1502202,Capanema,NORTE,12,1,0.0,1.0,-1.0,0.0,False,,2.0,2.0,True,3,3,0
150220,10,interior_proximo_polo,0.36,9.843312829500057,11.771369904235923,0,False,9,1,1.0,15,15,1502202,Capanema,NORTE,10,1,1.0,0.0,1.0,0.0,False,,1.0,1.0,True,1,1,0
150220,11,interior_proximo_polo,0.36,9.843312829500057,11.771369904235923,0,False,9,1,1.0,15,15,1502202,Capanema,NORTE,10,1,1.0,0.0,1.0,0.0,False,,1.0,1.0,True,1,1,0
150220,14,interior_proximo_polo,0.36,9.843312829500057,11.771369904235923,1,True,23,1,1.0,15,15,1502202,Capanema,NORTE,24,1,1.0,0.0,1.0,0.0,False,,1.0,1.0,True,1,1,0
150220,15,interior_proximo_polo,0.36,9.843312829500057,11.771369904235923,1,True,8,1,0.0,15,15,1502202,Capanema,NORTE,9,1,0.0,0.0,0.0,0.0,False,,0.0,0.0,True,1,1,0
150240,7,metropolitano,0.359,10.974523073434003,1.9560139576587223,0,False,19,1,0.0,15,15,1502400,Castanhal,NORTE,20,1,0.0,0.0,0.0,0.0,False,,0.0,0.0,True,1,1,0
150240,8,metropolitano,0.359,10.974523073434003,1.9560139576587223,1,False,33,1,0.0,15,15,1502400,Castanhal,NORTE,33,1,0.0,0.0,0.0,0.0,False,,0.0,0.0,True,0,0,0
150240,9,metropolitano,0.359,10.974523073434003,1.9560139576587223,0,True,30,1,0.0,15,15,1502400,Castanhal,NORTE,32,1,3.0,0.0,3.0,0.0,False,,0.0,0.0,True,2,2,0
150240,10,metropolitano,0.359,10.974523073434003,1.9560139576587223,0,False,18,1,0.0,15,15,1502400,Castanhal,NORTE,19,1,0.0,0.0,0.0,0.0,False,,0.0,0.0,True,1,1,0
150240,11,metropolitano,0.359,10.974523073434003,1.9560139576587223,0,False,18,1,0.0,15,15,1502400,Castanhal,NORTE,19,1,0.0,0.0,0.0,0.0,False,,0.0,0.0,True,1,1,0
150240,14,metropolitano,0.359,10.974523073434003,1.9560139576587223,0,True,33,1,0.0,15,15,1502400,Castanhal,NORTE,34,1,0.0,0.0,0.0,0.0,False,,0.0,0.0,True,1,1,0
150270,1,interior_proximo_polo,0.321,9.328834266023971,6.884605134582927,0,True,2,1,0.0,15,15,1502707,Conceição do Araguaia,NORTE,2,1,0.0,0.0,0.0,0.0,False,,0.0,0.0,True,0,0,0
150270,2,interior_proximo_polo,0.321,9.328834266023971,6.884605134582927,0,True,9,1,0.0,15,15,1502707,Conceição do Araguaia,NORTE,9,1,0.0,0.0,0.0,0.0,False,,0.0,0.0,True,0,0,0
150360,1,interior_proximo_polo,0.412,10.17458282138351,0.5401558190668649,0,True,17,1,0.0,15,15,1503606,Itaituba,NORTE,13,1,0.0,0.0,0.0,0.0,False,,0.0,0.0,True,-4,-4,0
150360,7,interior_proximo_polo,0.412,10.17458282138351,0.5401558190668649,0,False,11,1,0.0,15,15,1503606,Itaituba,NORTE,11,1,0.0,0.0,0.0,0.0,False,,0.0,0.0,True,0,0,0
150380,1,interior_remoto,0.486,9.739438040529622,1.178342072703706,0,True,2,1,0.0,15,15,1503804,Jacundá,,2,1,0.0,0.0,0.0,0.0,False,,0.0,0.0,True,0,0,0
150380,8,interior_remoto,0.486,9.739438040529622,1.178342072703706,0,False,1,1,0.0,15,15,1503804,Jacundá,,1,1,0.0,0.0,0.0,0.0,False,,0.0,0.0,True,0,0,0
150380,11,interior_remoto,0.486,9.739438040529622,1.178342072703706,0,False,0,0,0.0,15,15,1503804,Jacundá,,0,0,0.0,0.0,0.0,0.0,False,,0.0,0.0,True,0,0,0
150380,14,interior_remoto,0.486,9.739438040529622,1.178342072703706,0,False,3,1,0.0,15,15,1503804,Jacundá,,4,1,0.0,0.0,0.0,0.0,False,,0.0,0.0,True,1,1,0
150380,15,interior_remoto,0.486,9.739438040529622,1.178342072703706,0,True,0,0,0.0,15,15,1503804,Jacundá,,0,0,0.0,0.0,0.0,0.0,False,,0.0,0.0,True,0,0,0
150420,1,interior_proximo_polo,0.407,11.179925194094393,2.964730174674926,0,True,20,1,1.0,15,15,1504208,Marabá,NORTE,22,1,0.0,0.0,0.0,0.0,False,,1.0,1.0,True,2,2,0
150420,2,interior_proximo_polo,0.407,11.179925194094393,2.964730174674926,1,True,23,1,0.0,15,15,1504208,Marabá,NORTE,25,1,0.0,0.0,0.0,0.0,False,,0.0,0.0,True,2,2,0
150420,11,interior_proximo_polo,0.407,11.179925194094393,2.964730174674926,0,False,13,1,0.0,15,15,1504208,Marabá,NORTE,13,1,0.0,2.0,-2.0,0.0,False,,0.0,0.0,True,0,0,0
150420,15,interior_proximo_polo,0.407,11.179925194094393,2.964730174674926,1,False,8,1,0.0,15,15,1504208,Marabá,NORTE,10,1,0.0,0.0,0.0,0.0,False,,0.0,0.0,True,2,2,0
150470,1,interior_remoto,0.491,9.187174093944343,3.0706243602865917,0,True,0,0,0.0,15,15,1504703,Moju,NORTE,0,0,0.0,0.0,0.0,0.0,False,,0.0,0.0,True,0,0,0
150470,7,interior_remoto,0.491,9.187174093944343,3.0706243602865917,0,False,1,1,0.0,15,15,1504703,Moju,NORTE,3,1,0.0,0.0,0.0,0.0,False,,0.0,0.0,True,2,2,0
150470,10,interior_remoto,0.491,9.187174093944343,3.0706243602865917,1,False,1,1,0.0,15,15,1504703,Moju,NORTE,3,1,0.0,0.0,0.0,0.0,False,,0.0,0.0,True,2,2,0
150470,11,interior_remoto,0.491,9.187174093944343,3.0706243602865917,0,False,1,1,0.0,15,15,1504703,Moju,NORTE,3,1,0.0,0.0,0.0,0.0,False,,0.0,0.0,True,2,2,0
150510,1,interior_remoto,0.475,9.13227071655426,1.0813148788927336,0,True,1,1,1.0,15,15,1505106,Óbidos,,1,1,0.0,0.0,0.0,0.0,False,,0.0,1.0,True,0,0,0
150510,2,interior_remoto,0.475,9.13227071655426,1.0813148788927336,0,True,2,1,1.0,15,15,1505106,Óbidos,,2,1,0.0,0.0,0.0,0.0,False,,0.0,1.0,True,0,0,0
150580,1,interior_remoto,0.522,9.178230318057949,3.098213363626975,0,True,0,0,0.0,15,15,1505809,Portel,NORTE,0,0,0.0,0.0,0.0,0.0,False,,0.0,0.0,True,0,0,0
150580,2,interior_remoto,0.522,9.178230318057949,3.098213363626975,0,True,2,1,0.0,15,15,1505809,Portel,NORTE,4,1,1.0,0.0,1.0,0.0,False,,0.0,0.0,True,2,2,0
150580,7,interior_remoto,0.522,9.178230318057949,3.098213363626975,0,False,0,0,0.0,15,15,1505809,Portel,NORTE,0,0,0.0,0.0,0.0,0.0,False,,0.0,0.0,True,0,0,0
150580,8,interior_remoto,0.522,9.178230318057949,3.098213363626975,0,False,1,1,0.0,15,15,1505809,Portel,NORTE,2,1,2.0,0.0,2.0,0.0,False,,0.0,0.0,True,1,1,0
150580,9,interior_remoto,0.522,9.178230318057949,3.098213363626975,0,True,0,0,0.0,15,15,1505809,Portel,NORTE,0,0,0.0,0.0,0.0,0.0,False,,0.0,0.0,True,0,0,0
150580,10,interior_remoto,0.522,9.178230318057949,3.098213363626975,0,False,0,0,0.0,15,15,1505809,Portel,NORTE,0,0,0.0,0.0,0.0,0.0,False,,0.0,0.0,True,0,0,0
150580,11,interior_remoto,0.522,9.178230318057949,3.098213363626975,0,False,0,0,0.0,15,15,1505809,Portel,NORTE,0,0,0.0,0.0,0.0,0.0,False,,0.0,0.0,True,0,0,0
150613,2,interior_proximo_polo,0.415,10.12137732690179,2.714331671224063,1,True,10,1,0.0,15,15,1506138,Redenção,NORTE,10,1,0.0,0.0,0.0,0.0,False,,0.0,0.0,True,0,0,0
150613,5,interior_proximo_polo,0.415,10.12137732690179,2.714331671224063,0,True,0,0,0.0,15,15,1506138,Redenção,NORTE,0,0,0.0,0.0,0.0,0.0,False,,0.0,0.0,True,0,0,0
150620,7,interior_remoto,0.383,9.49016666846238,3.779860901118839,0,False,1,1,0.0,15,15,1506203,Salinópolis,,3,1,0.0,0.0,0.0,0.0,False,,0.0,0.0,True,2,2,0
150620,9,interior_remoto,0.383,9.49016666846238,3.779860901118839,0,True,1,1,0.0,15,15,1506203,Salinópolis,,2,1,0.0,0.0,0.0,0.0,False,,0.0,0.0,True,1,1,0
150620,10,interior_remoto,0.383,9.49016666846238,3.779860901118839,0,False,1,1,0.0,15,15,1506203,Salinópolis,,3,1,0.0,0.0,0.0,0.0,False,,0.0,0.0,True,2,2,0
150620,11,interior_remoto,0.383,9.49016666846238,3.779860901118839,0,False,1,1,0.0,15,15,1506203,Salinópolis,,3,1,0.0,0.0,0.0,0.0,False,,0.0,0.0,True,2,2,0
150620,15,interior_remoto,0.383,9.49016666846238,3.779860901118839,1,True,1,1,0.0,15,15,1506203,Salinópolis,,2,1,0.0,0.0,0.0,0.0,False,,0.0,0.0,True,1,1,0
150630,11,interior_remoto,0.456,8.576970395452099,4.396708749450412,0,False,0,0,0.0,15,15,1506302,Salvaterra,,0,0,0.0,0.0,0.0,0.0,False,,0.0,0.0,True,0,0,0
150630,14,interior_remoto,0.456,8.576970395452099,4.396708749450412,1,True,2,1,0.0,15,15,1506302,Salvaterra,,3,1,1.0,0.0,1.0,0.0,False,,0.0,0.0,True,1,1,0
150680,1,metropolitano,0.322,11.331535474133938,4.156176317787636,0,True,25,1,0.0,15,15,1506807,Santarém,NORTE,25,1,0.0,0.0,0.0,0.0,False,,0.0,0.0,True,0,0,0
150680,2,metropolitano,0.322,11.331535474133938,4.156176317787636,1,True,21,1,0.0,15,15,1506807,Santarém,NORTE,18,1,0.0,0.0,0.0,0.0,False,,0.0,0.0,True,-3,-3,0
150680,9,metropolitano,0.322,11.331535474133938,4.156176317787636,0,True,17,1,0.0,15,15,1506807,Santarém,NORTE,16,1,0.0,0.0,0.0,0.0,False,,0.0,0.0,True,-1,-1,0
150680,14,metropolitano,0.322,11.331535474133938,4.156176317787636,0,True,29,1,1.0,15,15,1506807,Santarém,NORTE,25,1,0.0,0.0,0.0,0.0,False,,1.0,1.0,True,-4,-4,0
150680,15,metropolitano,0.322,11.331535474133938,4.156176317787636,0,True,7,1,0.0,15,15,1506807,Santarém,NORTE,8,1,0.0,0.0,0.0,0.0,False,,0.0,0.0,True,1,1,0
150747,1,interior_remoto,0.553,8.287276755814599,3.356831151393085,1,True,2,1,0.0,15,15,1507474,São João de Pirabas,,1,1,0.0,0.0,0.0,0.0,False,,0.0,0.0,True,-1,-1,0
150747,14,interior_remoto,0.553,8.287276755814599,3.356831151393085,0,True,2,1,0.0,15,15,1507474,São João de Pirabas,,1,1,0.0,0.0,0.0,0.0,False,,0.0,0.0,True,-1,-1,0
150803,2,interior_remoto,0.589,8.078998258685154,0.0,1,True,0,0,0.0,15,15,1508035,Tracuateua,NORTE,0,0,0.0,0.0,0.0,0.0,False,,0.0,0.0,True,0,0,0
150810,1,interior_proximo_polo,0.361,10.413342705547674,5.155155155155155,0,True,8,1,0.0,15,15,1508100,Tucuruí,NORTE,7,1,1.0,0.0,1.0,0.0,False,,0.0,0.0,True,-1,-1,0
150810,7,interior_proximo_polo,0.361,10.413342705547674,5.155155155155155,1,False,12,1,0.0,15,15,1508100,Tucuruí,NORTE,11,1,0.0,0.0,0.0,0.0,False,,0.0,0.0,True,-1,-1,0
150810,8,interior_proximo_polo,0.361,10.413342705547674,5.155155155155155,1,False,22,1,0.0,15,15,1508100,Tucuruí,NORTE,18,1,1.0,0.0,1.0,0.0,False,,0.0,0.0,True,-4,-4,0
150810,10,interior_proximo_polo,0.361,10.413342705547674,5.155155155155155,0,False,11,1,0.0,15,15,1508100,Tucuruí,NORTE,10,1,0.0,0.0,0.0,0.0,False,,0.0,0.0,True,-1,-1,0
150810,11,interior_proximo_polo,0.361,10.413342705547674,5.155155155155155,0,False,11,1,0.0,15,15,1508100,Tucuruí,NORTE,10,1,0.0,0.0,0.0,0.0,False,,0.0,0.0,True,-1,-1,0
150810,13,interior_proximo_polo,0.361,10.413342705547674,5.155155155155155,1,True,5,1,1.0,15,15,1508100,Tucuruí,NORTE,4,1,1.0,0.0,1.0,0.0,False,,1.0,1.0,True,-1,-1,0
150810,14,interior_proximo_polo,0.361,10.413342705547674,5.155155155155155,0,True,21,1,0.0,15,15,1508100,Tucuruí,NORTE,21,1,0.0,0.0,0.0,0.0,False,,0.0,0.0,True,0,0,0
160027,1,interior_proximo_polo,0.453,9.579003173560242,1.383412879573909,0,True,2,1,0.0,16,RESTO,1600279,Laranjal do Jari,NORTE,4,1,0.0,0.0,0.0,0.0,False,,0.0,0.0,True,2,2,0
160030,1,capital,0.35,11.825441603422009,2.786211605760203,0,True,35,1,0.0,16,RESTO,1600303,Macapá,NORTE,42,1,0.0,1.0,-1.0,0.0,False,,0.0,0.0,True,7,7,0
160030,7,capital,0.35,11.825441603422009,2.786211605760203,0,False,26,1,0.0,16,RESTO,1600303,Macapá,NORTE,28,1,0.0,0.0,0.0,0.0,False,,0.0,0.0,True,2,2,0
160030,8,capital,0.35,11.825441603422009,2.786211605760203,1,False,80,1,0.0,16,RESTO,1600303,Macapá,NORTE,87,1,2.0,3.0,-1.0,0.0,False,,0.0,0.0,True,7,7,0
160030,9,capital,0.35,11.825441603422009,2.786211605760203,0,True,35,1,1.0,16,RESTO,1600303,Macapá,NORTE,40,1,0.0,1.0,-1.0,0.0,False,,1.0,1.0,True,5,5,0
160030,10,capital,0.35,11.825441603422009,2.786211605760203,0,False,20,1,0.0,16,RESTO,1600303,Macapá,NORTE,23,1,0.0,0.0,0.0,0.0,False,,0.0,0.0,True,3,3,0
160030,11,capital,0.35,11.825441603422009,2.786211605760203,0,False,20,1,0.0,16,RESTO,1600303,Macapá,NORTE,23,1,0.0,0.0,0.0,0.0,False,,0.0,0.0,True,3,3,0
160030,14,capital,0.35,11.825441603422009,2.786211605760203,0,True,68,1,3.0,16,RESTO,1600303,Macapá,NORTE,80,1,3.0,0.0,3.0,0.0,False,,3.0,3.0,True,12,12,0
160050,1,interior_remoto,0.41,8.522976436171964,4.309201803235216,0,True,1,1,0.0,16,RESTO,1600501,Oiapoque,,1,1,0.0,0.0,0.0,0.0,False,,0.0,0.0,True,0,0,0
160060,1,metropolitano,0.407,10.543418538488748,1.3183568000843748,1,True,6,1,1.0,16,RESTO,1600600,Santana,NORTE,8,1,1.0,0.0,1.0,0.0,False,,1.0,1.0,True,2,2,0
170210,3,interior_proximo_polo,0.268,10.831588271169641,4.61196871767504,0,True,4,1,0.0,17,17,1702109,Araguaína,NORTE,4,1,0.0,0.0,0.0,0.0,False,,0.0,0.0,True,0,0,0
170210,4,interior_proximo_polo,0.268,10.831588271169641,4.61196871767504,0,False,2,1,0.0,17,17,1702109,Araguaína,NORTE,2,1,0.0,0.0,0.0,0.0,False,,0.0,0.0,True,0,0,0
170210,7,interior_proximo_polo,0.268,10.831588271169641,4.61196871767504,0,False,17,1,0.0,17,17,1702109,Araguaína,NORTE,17,1,0.0,0.0,0.0,0.0,False,,0.0,0.0,True,0,0,0
170210,9,interior_proximo_polo,0.268,10.831588271169641,4.61196871767504,0,True,26,1,0.0,17,17,1702109,Araguaína,NORTE,29,1,1.0,0.0,1.0,0.0,False,,0.0,0.0,True,3,3,0
170210,10,interior_proximo_polo,0.268,10.831588271169641,4.61196871767504,0,False,15,1,0.0,17,17,1702109,Araguaína,NORTE,15,1,0.0,0.0,0.0,0.0,False,,0.0,0.0,True,0,0,0
170210,11,interior_proximo_polo,0.268,10.831588271169641,4.61196871767504,0,False,15,1,0.0,17,17,1702109,Araguaína,NORTE,15,1,0.0,0.0,0.0,0.0,False,,0.0,0.0,True,0,0,0
170255,7,interior_proximo_polo,0.412,8.53030683056162,7.568279039157619,0,False,5,1,1.0,17,17,1702554,Augustinópolis,NORTE,7,1,0.0,0.0,0.0,0.0,False,,1.0,1.0,True,2,2,0
170255,11,interior_proximo_polo,0.412,8.53030683056162,7.568279039157619,0,False,4,1,1.0,17,17,1702554,Augustinópolis,NORTE,5,1,0.0,0.0,0.0,0.0,False,,1.0,1.0,True,1,1,0
170950,7,metropolitano,0.244,10.148705658168648,0.7825644637477013,0,False,5,1,0.0,17,17,1709500,Gurupi,NORTE,5,1,0.0,0.0,0.0,0.0,False,,0.0,0.0,True,0,0,0
170950,10,metropolitano,0.244,10.148705658168648,0.7825644637477013,0,False,5,1,0.0,17,17,1709500,Gurupi,NORTE,5,1,0.0,0.0,0.0,0.0,False,,0.0,0.0,True,0,0,0
170950,11,metropolitano,0.244,10.148705658168648,0.7825644637477013,0,False,5,1,0.0,17,17,1709500,Gurupi,NORTE,5,1,0.0,0.0,0.0,0.0,False,,0.0,0.0,True,0,0,0
170950,15,metropolitano,0.244,10.148705658168648,0.7825644637477013,0,True,4,1,0.0,17,17,1709500,Gurupi,NORTE,4,1,0.0,0.0,0.0,0.0,False,,0.0,0.0,True,0,0,0
171610,2,metropolitano,0.233,9.500693872983122,8.415619389587073,1,True,8,1,0.0,17,17,1716109,Paraíso do Tocantins,NORTE,8,1,0.0,0.0,0.0,0.0,False,,0.0,0.0,True,0,0,0
171610,7,metropolitano,0.233,9.500693872983122,8.415619389587073,0,False,3,1,0.0,17,17,1716109,Paraíso do Tocantins,NORTE,3,1,1.0,0.0,1.0,0.0,False,,0.0,0.0,True,0,0,0
171610,10,metropolitano,0.233,9.500693872983122,8.415619389587073,0,False,3,1,0.0,17,17,1716109,Paraíso do Tocantins,NORTE,2,1,0.0,0.0,0.0,0.0,False,,0.0,0.0,True,-1,-1,0
171610,11,metropolitano,0.233,9.500693872983122,8.415619389587073,0,False,3,1,0.0,17,17,1716109,Paraíso do Tocantins,NORTE,2,1,0.0,0.0,0.0,0.0,False,,0.0,0.0,True,-1,-1,0
171820,2,metropolitano,0.251,9.665103451805633,10.259990268875208,0,True,15,1,0.0,17,17,1718204,Porto Nacional,NORTE,16,1,0.0,1.0,-1.0,0.0,False,,0.0,0.0,True,1,1,0
171820,7,metropolitano,0.251,9.665103451805633,10.259990268875208,0,False,2,1,0.0,17,17,1718204,Porto Nacional,NORTE,3,1,1.0,0.0,1.0,0.0,False,,0.0,0.0,True,1,1,0
171820,10,metropolitano,0.251,9.665103451805633,10.259990268875208,0,False,2,1,0.0,17,17,1718204,Porto Nacional,NORTE,3,1,1.0,0.0,1.0,0.0,False,,0.0,0.0,True,1,1,0
171820,11,metropolitano,0.251,9.665103451805633,10.259990268875208,0,False,2,1,0.0,17,17,1718204,Porto Nacional,NORTE,3,1,1.0,0.0,1.0,0.0,False,,0.0,0.0,True,1,1,0
171820,15,metropolitano,0.251,9.665103451805633,10.259990268875208,0,True,1,1,0.0,17,17,1718204,Porto Nacional,NORTE,1,1,0.0,0.0,0.0,0.0,False,,0.0,0.0,True,0,0,0
172100,7,capital,0.272,11.192789068964839,1.365856793932382,0,False,22,1,0.0,17,17,1721000,Palmas,NORTE,24,1,0.0,0.0,0.0,0.0,False,,0.0,0.0,True,2,2,0
210005,7,metropolitano,0.366,10.260357477464831,3.3536300858529304,0,False,3,1,0.0,21,21,2100055,Açailândia,NORDESTE,6,1,0.0,0.0,0.0,0.0,False,,0.0,0.0,True,3,3,0
210005,10,metropolitano,0.366,10.260357477464831,3.3536300858529304,1,False,3,1,0.0,21,21,2100055,Açailândia,NORDESTE,5,1,0.0,0.0,0.0,0.0,False,,0.0,0.0,True,2,2,0
210005,11,metropolitano,0.366,10.260357477464831,3.3536300858529304,0,False,3,1,0.0,21,21,2100055,Açailândia,NORDESTE,5,1,0.0,0.0,0.0,0.0,False,,0.0,0.0,True,2,2,0
210005,14,metropolitano,0.366,10.260357477464831,3.3536300858529304,1,True,20,1,0.0,21,21,2100055,Açailândia,NORDESTE,22,1,3.0,0.0,3.0,0.0,False,,0.0,0.0,True,2,2,0
210005,15,metropolitano,0.366,10.260357477464831,3.3536300858529304,1,True,5,1,0.0,21,21,2100055,Açailândia,NORDESTE,5,1,0.0,0.0,0.0,0.0,False,,0.0,0.0,True,0,0,0
210090,15,interior_remoto,0.502,8.430327258394575,0.0,0,True,0,0,0.0,21,21,2100907,Araioses,,0,0,0.0,0.0,0.0,0.0,False,,0.0,0.0,True,0,0,0
210120,8,interior_proximo_polo,0.373,10.317086160541015,0.3306440946964687,1,False,11,1,0.0,21,21,2101202,Bacabal,NORDESTE,15,1,0.0,0.0,0.0,0.0,False,,0.0,0.0,True,4,4,0
210120,14,interior_proximo_polo,0.373,10.317086160541015,0.3306440946964687,0,True,14,1,0.0,21,21,2101202,Bacabal,NORDESTE,14,1,0.0,0.0,0.0,0.0,False,,0.0,0.0,True,0,0,0
210140,1,interior_proximo_polo,0.337,10.21982996548112,2.2472456057237955,0,True,9,1,0.0,21,21,2101400,Balsas,,9,1,0.0,0.0,0.0,0.0,False,,0.0,0.0,True,0,0,0
210140,7,interior_proximo_polo,0.337,10.21982996548112,2.2472456057237955,0,False,7,1,0.0,21,21,2101400,Balsas,,7,1,0.0,0.0,0.0,0.0,False,,0.0,0.0,True,0,0,0
210140,9,interior_proximo_polo,0.337,10.21982996548112,2.2472456057237955,0,True,6,1,0.0,21,21,2101400,Balsas,,6,1,0.0,0.0,0.0,0.0,False,,0.0,0.0,True,0,0,0
210140,10,interior_proximo_polo,0.337,10.21982996548112,2.2472456057237955,0,False,5,1,0.0,21,21,2101400,Balsas,,5,1,0.0,0.0,0.0,0.0,False,,0.0,0.0,True,0,0,0
210140,11,interior_proximo_polo,0.337,10.21982996548112,2.2472456057237955,0,False,5,1,0.0,21,21,2101400,Balsas,,5,1,0.0,0.0,0.0,0.0,False,,0.0,0.0,True,0,0,0
210140,14,interior_proximo_polo,0.337,10.21982996548112,2.2472456057237955,1,True,13,1,1.0,21,21,2101400,Balsas,,11,1,0.0,0.0,0.0,0.0,False,,0.0,1.0,True,-2,-2,0
210140,15,interior_proximo_polo,0.337,10.21982996548112,2.2472456057237955,0,True,4,1,1.0,21,21,2101400,Balsas,,4,1,1.0,0.0,1.0,0.0,False,,1.0,1.0,True,0,0,0
210160,7,interior_proximo_polo,0.502,9.845540592581278,1.3246436708525406,0,False,3,1,0.0,21,21,2101608,Barra do Corda,NORDESTE,3,1,0.0,0.0,0.0,0.0,False,,0.0,0.0,True,0,0,0
210160,14,interior_proximo_polo,0.502,9.845540592581278,1.3246436708525406,0,True,8,1,0.0,21,21,2101608,Barra do Corda,NORDESTE,9,1,0.0,0.0,0.0,0.0,False,,0.0,0.0,True,1,1,0
210170,9,interior_proximo_polo,0.477,9.098961783992793,1.1179429849077698,0,True,4,1,0.0,21,21,2101707,Barreirinhas,NORDESTE,4,1,0.0,0.0,0.0,0.0,False,,0.0,0.0,True,0,0,0
210200,9,interior_remoto,0.534,8.759197750371365,1.5703517587939697,0,True,1,1,0.0,21,21,2102002,Bom Jardim,,1,1,0.0,0.0,0.0,0.0,False,,0.0,0.0,True,0,0,0
210230,14,interior_remoto,0.578,8.857230494201946,1.4236902050113895,1,True,2,1,0.0,21,21,2102309,Buriti Bravo,NORDESTE,3,1,0.0,0.0,0.0,0.0,False,,0.0,0.0,True,1,1,0
210300,1,metropolitano,0.436,10.810192487106686,3.0794394410565,1,True,6,1,0.0,21,21,2103000,Caxias,NORDESTE,7,1,0.0,0.0,0.0,0.0,False,,0.0,0.0,True,1,1,0
210300,4,metropolitano,0.436,10.810192487106686,3.0794394410565,0,False,2,1,0.0,21,21,2103000,Caxias,NORDESTE,2,1,0.0,0.0,0.0,0.0,False,,0.0,0.0,True,0,0,0
210300,5,metropolitano,0.436,10.810192487106686,3.0794394410565,0,True,1,1,0.0,21,21,2103000,Caxias,NORDESTE,1,1,0.0,0.0,0.0,0.0,False,,0.0,0.0,True,0,0,0
210300,6,metropolitano,0.436,10.810192487106686,3.0794394410565,1,False,16,1,0.0,21,21,2103000,Caxias,NORDESTE,16,1,0.0,0.0,0.0,0.0,False,,0.0,0.0,True,0,0,0
210300,7,metropolitano,0.436,10.810192487106686,3.0794394410565,0,False,8,1,0.0,21,21,2103000,Caxias,NORDESTE,9,1,0.0,0.0,0.0,0.0,False,,0.0,0.0,True,1,1,0
210300,8,metropolitano,0.436,10.810192487106686,3.0794394410565,1,False,16,1,0.0,21,21,2103000,Caxias,NORDESTE,16,1,0.0,0.0,0.0,0.0,False,,0.0,0.0,True,0,0,0
210300,10,metropolitano,0.436,10.810192487106686,3.0794394410565,0,False,6,1,0.0,21,21,2103000,Caxias,NORDESTE,7,1,0.0,0.0,0.0,0.0,False,,0.0,0.0,True,1,1,0
210300,11,metropolitano,0.436,10.810192487106686,3.0794394410565,0,False,6,1,0.0,21,21,2103000,Caxias,NORDESTE,7,1,0.0,0.0,0.0,0.0,False,,0.0,0.0,True,1,1,0
210300,12,metropolitano,0.436,10.810192487106686,3.0794394410565,0,True,2,1,0.0,21,21,2103000,Caxias,NORDESTE,2,1,0.0,0.0,0.0,0.0,False,,0.0,0.0,True,0,0,0
210300,15,metropolitano,0.436,10.810192487106686,3.0794394410565,1,True,8,1,0.0,21,21,2103000,Caxias,NORDESTE,10,1,0.0,0.0,0.0,0.0,False,,0.0,0.0,True,2,2,0
210320,7,interior_proximo_polo,0.549,9.900633483553221,1.5043626516899007,0,False,2,1,0.0,21,21,2103208,Chapadinha,,2,1,0.0,0.0,0.0,0.0,False,,0.0,0.0,True,0,0,0
210320,10,interior_proximo_polo,0.549,9.900633483553221,1.5043626516899007,0,False,2,1,0.0,21,21,2103208,Chapadinha,,2,1,0.0,0.0,0.0,0.0,False,,0.0,0.0,True,0,0,0
210320,11,interior_proximo_polo,0.549,9.900633483553221,1.5043626516899007,0,False,2,1,0.0,21,21,2103208,Chapadinha,,2,1,0.0,0.0,0.0,0.0,False,,0.0,0.0,True,0,0,0
210330,1,metropolitano,0.49,10.492440204078216,0.9942380437094791,0,True,2,1,0.0,21,21,2103307,Codó,NORDESTE,2,1,0.0,0.0,0.0,0.0,False,,0.0,0.0,True,0,0,0
210340,14,interior_proximo_polo,0.715,9.680531483645991,0.0,1,True,10,1,0.0,21,21,2103406,Coelho Neto,NORDESTE,10,1,0.0,0.0,0.0,0.0,False,,0.0,0.0,True,0,0,0
210350,9,interior_proximo_polo,0.629,9.243871855184976,0.0,0,True,3,1,0.0,21,21,2103505,Colinas,,3,1,0.0,0.0,0.0,0.0,False,,0.0,0.0,True,0,0,0
210360,7,interior_proximo_polo,0.57,9.7242412622591,9.072600745747842,0,False,3,1,0.0,21,21,2103604,Coroatá,NORDESTE,3,1,0.0,0.0,0.0,0.0,False,,0.0,0.0,True,0,0,0
