termo,coef,se_cluster,ci_low,ci_high,p_valor,espec,n,n_clusters,r2,outcome_medio,q_fdr_atracao
uf_fe_13,0.8174379968323608,1.7237462938438841,-2.561042657586049,4.1959186512507705,0.635341779638783,OLS_delta_full,587,295,0.847772693099423,1.1856899488926746,
uf_fe_15,-0.3468702821574641,1.0357519653818066,-2.376906831222382,1.6831662669074539,0.7377027442800974,OLS_delta_full,587,295,0.847772693099423,1.1856899488926746,
uf_fe_17,0.6252108848801189,0.9266686013887765,-1.1910261994459868,2.4414479692062243,0.49987490193185624,OLS_delta_full,587,295,0.847772693099423,1.1856899488926746,
uf_fe_21,0.9131981811846005,1.0370305549900596,-1.1193443574635,2.9457407198327012,0.37854006293885156,OLS_delta_full,587,295,0.847772693099423,1.1856899488926746,
uf_fe_22,0.8781118142674085,0.9166127796246245,-0.918416221566005,2.6746398501008217,0.338064534714433,OLS_delta_full,587,295,0.847772693099423,1.1856899488926746,
uf_fe_23,0.32166353341295834,1.006726381310995,-1.6514839162429293,2.294810983068846,0.7493365054268452,OLS_delta_full,587,295,0.847772693099423,1.1856899488926746,
uf_fe_24,0.8969077979045268,0.9979757749917354,-1.0590887785227234,2.852904374331777,0.3687980791988765,OLS_delta_full,587,295,0.847772693099423,1.1856899488926746,
uf_fe_29,-0.4144492314495405,0.9974412110369552,-2.3693980817779883,1.540499618878907,0.6777668102752659,OLS_delta_full,587,295,0.847772693099423,1.1856899488926746,
uf_fe_31,0.6893760128370733,0.8376605839210138,-0.9524085629169053,2.331160588591052,0.41052065307888785,OLS_delta_full,587,295,0.847772693099423,1.1856899488926746,
uf_fe_33,0.9118006748384786,1.0461777352082107,-1.1386700075972958,2.962271357274253,0.38345158600246476,OLS_delta_full,587,295,0.847772693099423,1.1856899488926746,
uf_fe_35,-0.5882893062798811,1.270769669414685,-3.0789520909785346,1.9023734784187725,0.6434078287365036,OLS_delta_full,587,295,0.847772693099423,1.1856899488926746,
uf_fe_41,-4.316177322717598,2.2965213262058675,-8.81727641180926,0.184921766374063,0.06018424396258922,OLS_delta_full,587,295,0.847772693099423,1.1856899488926746,
uf_fe_42,-1.4160776934289703,1.1148300786992347,-3.6011044965614243,0.7689491097034837,0.20400684052035178,OLS_delta_full,587,295,0.847772693099423,1.1856899488926746,
uf_fe_43,-0.779283421913681,1.2367440741389164,-3.2032572653192917,1.6446904214919293,0.5286233509850412,OLS_delta_full,587,295,0.847772693099423,1.1856899488926746,
uf_fe_50,1.1094490777813832,0.9334324537680526,-0.720044913604849,2.9389430691676157,0.23460922847666488,OLS_delta_full,587,295,0.847772693099423,1.1856899488926746,
uf_fe_51,0.42387551087542874,0.9064441216458493,-1.3527223215484794,2.200473343299337,0.6400531162534289,OLS_delta_full,587,295,0.847772693099423,1.1856899488926746,
uf_fe_52,1.3966570124858961,1.1409577472621217,-0.8395790800298157,3.632893105001608,0.22091099053573326,OLS_delta_full,587,295,0.847772693099423,1.1856899488926746,
uf_fe_RESTO,0.7443262063788061,1.2111302651283307,-1.6294454938591691,3.1180979066167813,0.538837706557096,OLS_delta_full,587,295,0.847772693099423,1.1856899488926746,
