amostra,escala,competencia,fase,beta,se_cluster,ci_low,ci_high,p_valor,se_cluster_gl_fe,ci_low_gl_fe,ci_high_gl_fe,p_valor_gl_fe,referencia,n_obs,n_celulas,n_clusters,n_parametros_fe_absorvidos,q_fdr_bh,q_fdr_bh_gl_fe,familia_fdr
ampliada_1184,nivel,202509,TRANSICAO,0.4100282694677855,0.18278354144602793,0.05059376698804352,0.7694627719475274,0.02547706243022738,0.1900261527586703,0.03635154160374959,0.7837049973318213,0.03159585420159067,False,30784,1184,368,2300,0.07961582009446057,0.09873704437997083,25_coeficientes_de_evento_ampliada_1184_nivel
ampliada_1184,nivel,202510,POS_ADMIN,0.47685187948594115,0.19034085624674874,0.10255630327937265,0.8511474556925096,0.012668913545759105,0.19788291844668593,0.08772522301328556,0.8659785359585968,0.01645411292208004,False,30784,1184,368,2300,0.045246119806282514,0.05876468900742871,25_coeficientes_de_evento_ampliada_1184_nivel
ampliada_1184,nivel,202511,POS_ADMIN,0.47547719613255895,0.17877322094931342,0.12392878416795522,0.8270256080971627,0.008164671339368563,0.1858569274045105,0.1099990370731484,0.8409553551919695,0.010919387941298651,False,30784,1184,368,2300,0.03401946391403568,0.04549744975541104,25_coeficientes_de_evento_ampliada_1184_nivel
ampliada_1184,nivel,202512,POS_ADMIN,0.37358704625755385,0.17748338781049675,0.024575025309694576,0.7225990672054131,0.035978232341186384,0.18451598594374805,0.010745780120725912,0.7364283123943818,0.04362324100007404,False,30784,1184,368,2300,0.09993953428107329,0.12117566944465012,25_coeficientes_de_evento_ampliada_1184_nivel
ampliada_1184,nivel,202601,POS_ADMIN,0.33492789153398966,0.1789008563598885,-0.0168715089492516,0.6867272920172309,0.06198195717955577,0.1859896202379871,-0.030811201207994077,0.7006669842759734,0.0725571444902978,False,30784,1184,368,2300,0.14086808449899038,0.1649026011143132,25_coeficientes_de_evento_ampliada_1184_nivel
ampliada_1184,nivel,202602,POS_ADMIN,0.3742082297744278,0.19247320683884206,-0.004280505007130675,0.7526969645559862,0.05263400422108153,0.20009976125508405,-0.01927773490294188,0.7676941944517974,0.06226464797218288,False,30784,1184,368,2300,0.13158501055270383,0.15566161993045718,25_coeficientes_de_evento_ampliada_1184_nivel
ampliada_1184,nivel,202603,POS_ADMIN,0.6016414082668501,0.21755805537189965,0.17382459951906104,1.0294582170146391,0.0059720370946738975,0.2261785713140216,0.15687279502800833,1.0464100215056917,0.008156080695423692,False,30784,1184,368,2300,0.03401946391403568,0.04549744975541104,25_coeficientes_de_evento_ampliada_1184_nivel
ampliada_1184,nivel,202604,POS_ADMIN,0.7124368186459951,0.22555149108015848,0.2689013266722866,1.1559723106197035,0.001716460974008981,0.2344887387555072,0.2513266853981666,1.1735469518938235,0.002549908990233293,False,30784,1184,368,2300,0.021455762175112265,0.03187386237791616,25_coeficientes_de_evento_ampliada_1184_nivel
ampliada_1184,nivel,202605,POS_ADMIN,0.7535211817683939,0.2300472044825428,0.3011450989116455,1.2058972646251422,0.0011551452373563093,0.2391625902139162,0.2832201582449576,1.2238222052918302,0.0017627578404246867,False,30784,1184,368,2300,0.021455762175112265,0.03187386237791616,25_coeficientes_de_evento_ampliada_1184_nivel
ampliada_1184,nivel,202606,POS_ADMIN,0.7332204119479708,0.2449820839842528,0.2514756510317861,1.2149651728641555,0.0029499290934560407,0.2546892490759357,0.2323870064655683,1.2340538174303735,0.0042246826331700715,False,30784,1184,368,2300,0.024582742445467005,0.035205688609750596,25_coeficientes_de_evento_ampliada_1184_nivel
ampliada_1184,nivel,202607,POS_ADMIN,0.6501974192525215,0.24180149375161014,0.17470712664796761,1.1256877118570754,0.007494177770102728,0.2513826312008829,0.15586630900637344,1.1445285294986696,0.010080306134909468,False,30784,1184,368,2300,0.03401946391403568,0.04549744975541104,25_coeficientes_de_evento_ampliada_1184_nivel
