cnes,media_pre,ultimo_pre,desvio_pre,prop_zero_pre,media_070102_generico_pre,tendencia_pre,ibge,cod_curso,modulo,cbo,papel,bracos_cnes_curso,braco_cnes,tratado,elegivel,n_cnes_propostos,n_vagas_imediatas,n_propostas_nao_priorizadas,cointervencao_cirurgica_muni,uf,regiao,co_ibge_6d,ivs_2010,populacao_2010,macro_regiao_saude,log_pop_2010,propensao_pre,peso_sobreposicao,suporte_comum,limite_inferior_suporte,limite_superior_suporte,nivel,braco_municipal
2085194,17.384615384615383,20,1.6267002938936976,0.0,0.0,0.2037606837606838,352440,24,medicina_intensiva,225150,generalizacao,nao_priorizada_pura,nao_priorizada_pura,0,True,1,0,3,False,SP,SUDESTE,352440,0.263,29593.0,SUDESTE,10.29532691706248,0.009916152366183812,0.009916152366183812,False,0.041809673815580276,0.16240305537309768,cnes_ofertante,
2140217,27.46153846153846,27,1.2076678096486368,0.0,0.0,0.014358974358974432,316870,24,medicina_intensiva,225150,generalizacao,nao_priorizada_pura,nao_priorizada_pura,0,True,1,0,1,False,MG,SUDESTE,316870,0.248,23722.0,,10.074200320662365,0.009379809871142482,0.009379809871142482,False,0.041809673815580276,0.16240305537309768,cnes_ofertante,
2145960,7.461538461538462,7,1.3032503744336847,0.0,0.0,-0.09435897435897436,310350,24,medicina_intensiva,225150,generalizacao,nao_priorizada_pura,nao_priorizada_pura,0,True,1,0,1,False,MG,SUDESTE,310350,0.226,20763.0,SUDESTE,9.94097599694712,0.007495272476045838,0.007495272476045838,False,0.041809673815580276,0.16240305537309768,cnes_ofertante,
2206064,5.0,5,0.0,0.0,0.0,-1.9548977463576823e-17,314710,24,medicina_intensiva,225150,generalizacao,nao_priorizada_pura,nao_priorizada_pura,0,True,1,0,3,False,MG,SUDESTE,314710,0.272,16873.0,SUDESTE,9.733529254725571,0.0066629636661574365,0.0066629636661574365,False,0.041809673815580276,0.16240305537309768,cnes_ofertante,
2215586,6.0,6,0.0,0.0,0.0,2.5157558237990197e-17,313170,24,medicina_intensiva,225150,generalizacao,nao_priorizada_pura,nao_priorizada_pura,0,True,1,0,3,False,MG,SUDESTE,313170,0.249,36540.0,SUDESTE,10.506190196826267,0.009049851588852926,0.009049851588852926,False,0.041809673815580276,0.16240305537309768,cnes_ofertante,
2218690,4.538461538461538,5,0.5083911274417947,0.0,0.0,0.05743589743589743,313170,24,medicina_intensiva,225150,generalizacao,nao_priorizada_pura,nao_priorizada_pura,0,True,1,0,3,False,MG,SUDESTE,313170,0.249,36540.0,SUDESTE,10.506190196826267,0.009194067427467994,0.009194067427467994,False,0.041809673815580276,0.16240305537309768,cnes_ofertante,
2221772,4.653846153846154,8,1.671940374350896,0.0,0.0,0.20341880341880347,313670,24,medicina_intensiva,225150,generalizacao,nao_priorizada_pura,nao_priorizada_pura,0,True,1,0,1,False,MG,SUDESTE,313670,0.31,109433.0,SUDESTE,11.603076906792053,0.020304819525707094,0.020304819525707094,False,0.041809673815580276,0.16240305537309768,cnes_ofertante,
2232049,15.26923076923077,16,0.4523443208612039,0.0,0.0,0.04547008547008551,430920,24,medicina_intensiva,225150,generalizacao,nao_priorizada_pura,nao_priorizada_pura,0,True,1,0,3,False,RS,SUL,430920,0.35,18715.0,SUL,9.837134051986107,0.03564223166082945,0.03564223166082945,False,0.041809673815580276,0.16240305537309768,cnes_ofertante,
2232146,4.846153846153846,5,0.3679464844031202,0.0,0.0,0.030085470085470117,431340,24,medicina_intensiva,225150,generalizacao,nao_priorizada_pura,nao_priorizada_pura,0,True,1,0,3,False,RS,SUL,431340,0.228,10697.0,,9.277812087091196,0.016817833990623154,0.016817833990623154,False,0.041809673815580276,0.16240305537309768,cnes_ofertante,
2232162,3.6153846153846154,4,0.4961389383568342,0.0,0.0,0.0547008547008547,432000,24,medicina_intensiva,225150,generalizacao,nao_priorizada_pura,nao_priorizada_pura,0,True,1,0,3,False,RS,SUL,432000,0.246,8221.0,,9.014568767457824,0.01564745257776789,0.01564745257776789,False,0.041809673815580276,0.16240305537309768,cnes_ofertante,
2252694,7.5,7,0.5099019513592785,0.0,0.0,-0.019487179487179564,431440,24,medicina_intensiva,225150,generalizacao,nao_priorizada_pura,nao_priorizada_pura,0,True,1,0,3,False,RS,SUL,431440,0.31,30790.0,SUL,10.334977718468442,0.038788175860171796,0.038788175860171796,False,0.041809673815580276,0.16240305537309768,cnes_ofertante,
2253046,12.807692307692308,12,1.166849802476078,0.0,0.0,0.056410256410256376,431440,24,medicina_intensiva,225150,generalizacao,nao_priorizada_pura,nao_priorizada_pura,0,True,1,0,3,False,RS,SUL,431440,0.31,30790.0,SUL,10.334977718468442,0.04149071380794576,0.04149071380794576,False,0.041809673815580276,0.16240305537309768,cnes_ofertante,
2253054,7.384615384615385,7,0.6972473349922866,0.0,0.0,-0.021196581196581202,431440,24,medicina_intensiva,225150,generalizacao,nao_priorizada_pura,nao_priorizada_pura,0,True,1,0,3,False,RS,SUL,431440,0.31,30790.0,SUL,10.334977718468442,0.039438618863163355,0.039438618863163355,False,0.041809673815580276,0.16240305537309768,cnes_ofertante,
2267209,3.6153846153846154,5,1.4443523968041343,0.0,0.0,0.17025641025641028,330415,24,medicina_intensiva,225150,generalizacao,nao_priorizada_pura,nao_priorizada_pura,0,True,1,0,3,False,RJ,SUDESTE,330415,0.293,3932.0,,8.27715777243181,0.0037201509965166207,0.0037201509965166207,False,0.041809673815580276,0.16240305537309768,cnes_ofertante,
2268922,13.5,14,2.533771891863985,0.0,0.0,0.22256410256410247,330190,24,medicina_intensiva,225150,generalizacao,nao_priorizada_pura,nao_priorizada_pura,0,True,1,0,3,False,RJ,SUDESTE,330190,0.437,69177.0,SUDESTE,11.144438171983634,0.02870568395696009,0.02870568395696009,False,0.041809673815580276,0.16240305537309768,cnes_ofertante,
2269341,21.653846153846153,16,2.513042899630767,0.0,0.0,-0.06803418803418826,330455,24,medicina_intensiva,225150,generalizacao,nao_priorizada_pura,nao_priorizada_pura,0,True,1,0,3,False,RJ,SUDESTE,330455,0.334,1571657.0,SUDESTE,14.267641671050368,0.10332667070379584,0.10332667070379584,True,0.041809673815580276,0.16240305537309768,cnes_ofertante,
2269384,29.307692307692307,50,5.704519126231279,0.0,0.0,0.6023931623931622,330455,24,medicina_intensiva,225150,generalizacao,nao_priorizada_pura,nao_priorizada_pura,0,True,1,0,3,False,RJ,SUDESTE,330455,0.334,1571657.0,SUDESTE,14.267641671050368,0.10707521838159044,0.10707521838159044,True,0.041809673815580276,0.16240305537309768,cnes_ofertante,
2269783,62.23076923076923,68,4.188629296633377,0.0,0.0,0.5319658119658122,330455,24,medicina_intensiva,225150,generalizacao,nao_priorizada_pura,nao_priorizada_pura,0,True,1,0,3,False,RJ,SUDESTE,330455,0.334,1571657.0,SUDESTE,14.267641671050368,0.12108083901359482,0.12108083901359482,True,0.041809673815580276,0.16240305537309768,cnes_ofertante,
2270609,15.961538461538462,16,0.8708969735057861,0.0,0.0,-0.0796581196581196,330455,24,medicina_intensiva,225150,generalizacao,nao_priorizada_pura,nao_priorizada_pura,0,True,1,0,3,False,RJ,SUDESTE,330455,0.334,1571657.0,SUDESTE,14.267641671050368,0.08597491509299736,0.08597491509299736,True,0.041809673815580276,0.16240305537309768,cnes_ofertante,
2270714,11.576923076923077,16,2.0624854311839766,0.0,0.0,-0.03452991452991439,330455,24,medicina_intensiva,225150,generalizacao,nao_priorizada_pura,nao_priorizada_pura,0,True,1,0,3,False,RJ,SUDESTE,330455,0.334,1571657.0,SUDESTE,14.267641671050368,0.09048124711115006,0.09048124711115006,True,0.041809673815580276,0.16240305537309768,cnes_ofertante,
2272784,10.538461538461538,11,0.5083911274417938,0.0,0.0,0.05743589743589746,330340,24,medicina_intensiva,225150,generalizacao,nao_priorizada_pura,nao_priorizada_pura,0,True,1,0,3,False,RJ,SUDESTE,330340,0.225,21670.0,SUDESTE,9.983730240212331,0.006816907712760459,0.006816907712760459,False,0.041809673815580276,0.16240305537309768,cnes_ofertante,
2273748,25.923076923076923,27,1.9167279811820308,0.0,0.0,0.20102564102564105,330620,24,medicina_intensiva,225150,generalizacao,nao_priorizada_pura,nao_priorizada_pura,0,True,1,0,3,False,RJ,SUDESTE,330620,0.186,5801.0,SUDESTE,8.665957964681349,0.0037320072154477884,0.0037320072154477884,False,0.041809673815580276,0.16240305537309768,cnes_ofertante,
2274299,7.653846153846154,6,1.3839742105200572,0.0,0.0,-0.1671794871794873,330550,24,medicina_intensiva,225150,generalizacao,nao_priorizada_pura,nao_priorizada_pura,0,True,1,0,3,False,RJ,SUDESTE,330550,0.32,17137.0,SUDESTE,9.749053499229063,0.009800244667026168,0.009800244667026168,False,0.041809673815580276,0.16240305537309768,cnes_ofertante,
2275562,9.0,9,0.0,0.0,0.0,5.548406725389157e-17,330390,24,medicina_intensiva,225150,generalizacao,nao_priorizada_pura,nao_priorizada_pura,0,True,1,0,3,False,RJ,SUDESTE,330390,0.314,51553.0,SUDESTE,10.850385081003184,0.013652422547343248,0.013652422547343248,False,0.041809673815580276,0.16240305537309768,cnes_ofertante,
2278855,5.6923076923076925,6,0.7358929688062401,0.0,0.0,0.060170940170940164,330220,24,medicina_intensiva,225150,generalizacao,nao_priorizada_pura,nao_priorizada_pura,0,True,1,0,3,False,RJ,SUDESTE,330220,0.255,22476.0,SUDESTE,10.020247843144828,0.007609878697178474,0.007609878697178474,False,0.041809673815580276,0.16240305537309768,cnes_ofertante,
2280183,45.96153846153846,58,3.9545494735129454,0.0,0.0,0.39076923076923054,330455,24,medicina_intensiva,225150,generalizacao,nao_priorizada_pura,nao_priorizada_pura,0,True,1,0,3,False,RJ,SUDESTE,330455,0.334,1571657.0,SUDESTE,14.267641671050368,0.11146036839718579,0.11146036839718579,True,0.041809673815580276,0.16240305537309768,cnes_ofertante,
2283395,3.230769230769231,2,0.6516251872168421,0.0,0.0,-0.07589743589743592,330070,24,medicina_intensiva,225150,generalizacao,nao_priorizada_pura,nao_priorizada_pura,0,True,1,0,3,False,RJ,SUDESTE,330070,0.259,34738.0,SUDESTE,10.455618254118846,0.009835925018330027,0.009835925018330027,False,0.041809673815580276,0.16240305537309768,cnes_ofertante,
2287382,6.038461538461538,8,2.125667316035493,0.0,0.0,0.2574358974358974,330100,24,medicina_intensiva,225150,generalizacao,nao_priorizada_pura,nao_priorizada_pura,0,True,1,0,3,False,RJ,SUDESTE,330100,0.344,109320.0,SUDESTE,11.602043787457173,0.02358556550157987,0.02358556550157987,False,0.041809673815580276,0.16240305537309768,cnes_ofertante,
2287579,14.0,14,0.0,0.0,0.0,-7.945532972642097e-17,330100,24,medicina_intensiva,225150,generalizacao,nao_priorizada_pura,nao_priorizada_pura,0,True,1,0,3,False,RJ,SUDESTE,330100,0.344,109320.0,SUDESTE,11.602043787457173,0.022507248049079515,0.022507248049079515,False,0.041809673815580276,0.16240305537309768,cnes_ofertante,
2287919,3.769230769230769,3,0.9922778767136682,0.0,0.0,-0.1094017094017094,330030,24,medicina_intensiva,225150,generalizacao,nao_priorizada_pura,nao_priorizada_pura,0,True,1,0,1,False,RJ,SUDESTE,330030,0.266,27062.0,,10.205922760324748,0.009342368567383685,0.009342368567383685,False,0.041809673815580276,0.16240305537309768,cnes_ofertante,
2288885,13.423076923076923,14,0.5038314736557795,0.0,0.0,0.056410256410256515,330420,24,medicina_intensiva,225150,generalizacao,nao_priorizada_pura,nao_priorizada_pura,0,True,1,0,3,False,RJ,SUDESTE,330420,0.214,26159.0,SUDESTE,10.171986805571136,0.007334517798541906,0.007334517798541906,False,0.041809673815580276,0.16240305537309768,cnes_ofertante,
