ibge,cod_curso,modulo,cbo,papel,bracos_cnes_curso,braco_municipal,tratado,elegivel,n_cnes_propostos,n_vagas_imediatas,n_propostas_nao_priorizadas,cointervencao_cirurgica_muni,uf,regiao
430420,2,cirurgia_geral_cbo_exclusivo,225225,sensibilidade,nao_priorizada_pura,nao_priorizada_pura,0,True,1,0,3,False,RS,SUL
430900,2,cirurgia_geral_cbo_exclusivo,225225,sensibilidade,nao_priorizada_pura,nao_priorizada_pura,0,True,1,0,1,False,RS,SUL
431130,2,cirurgia_geral_cbo_exclusivo,225225,sensibilidade,nao_priorizada_pura,nao_priorizada_pura,0,True,1,0,1,False,RS,SUL
431340,2,cirurgia_geral_cbo_exclusivo,225225,sensibilidade,nao_priorizada_pura,nao_priorizada_pura,0,True,1,0,3,False,RS,SUL
431440,2,cirurgia_geral_cbo_exclusivo,225225,sensibilidade,nao_priorizada_pura,nao_priorizada_pura,0,True,3,0,9,False,RS,SUL
431720,2,cirurgia_geral_cbo_exclusivo,225225,sensibilidade,nao_priorizada_pura,nao_priorizada_pura,0,True,1,0,3,False,RS,SUL
432000,2,cirurgia_geral_cbo_exclusivo,225225,sensibilidade,nao_priorizada_pura,nao_priorizada_pura,0,True,1,0,3,False,RS,SUL
432020,2,cirurgia_geral_cbo_exclusivo,225225,sensibilidade,nao_priorizada_pura,nao_priorizada_pura,0,True,1,0,2,False,RS,SUL
432040,2,cirurgia_geral_cbo_exclusivo,225225,sensibilidade,nao_priorizada_pura,nao_priorizada_pura,0,True,1,0,1,False,RS,SUL
432140,2,cirurgia_geral_cbo_exclusivo,225225,sensibilidade,nao_priorizada_pura,nao_priorizada_pura,0,True,1,0,1,False,RS,SUL
500110,2,cirurgia_geral_cbo_exclusivo,225225,sensibilidade,nao_priorizada_pura,nao_priorizada_pura,0,True,2,0,3,False,MS,CENTRO-OESTE
500220,2,cirurgia_geral_cbo_exclusivo,225225,sensibilidade,nao_priorizada_pura,nao_priorizada_pura,0,True,1,0,1,False,MS,CENTRO-OESTE
500500,2,cirurgia_geral_cbo_exclusivo,225225,sensibilidade,nao_priorizada_pura,nao_priorizada_pura,0,True,1,0,1,False,MS,CENTRO-OESTE
500620,2,cirurgia_geral_cbo_exclusivo,225225,sensibilidade,nao_priorizada_pura,nao_priorizada_pura,0,True,1,0,1,False,MS,CENTRO-OESTE
510340,2,cirurgia_geral_cbo_exclusivo,225225,sensibilidade,imediata_pura,imediata_pura,1,True,5,13,0,False,MT,CENTRO-OESTE
510790,2,cirurgia_geral_cbo_exclusivo,225225,sensibilidade,imediata_pura,imediata_pura,1,True,1,3,0,False,MT,CENTRO-OESTE
510792,2,cirurgia_geral_cbo_exclusivo,225225,sensibilidade,imediata_pura,imediata_pura,1,True,1,3,0,False,MT,CENTRO-OESTE
521640,2,cirurgia_geral_cbo_exclusivo,225225,sensibilidade,nao_priorizada_pura,nao_priorizada_pura,0,True,1,0,1,False,GO,CENTRO-OESTE
110020,12,oncologia_clinica,225121,generalizacao,nao_priorizada_pura,nao_priorizada_pura,0,True,1,0,3,False,RO,NORTE
130260,12,oncologia_clinica,225121,generalizacao,nao_priorizada_pura,nao_priorizada_pura,0,True,1,0,1,False,AM,NORTE
150240,12,oncologia_clinica,225121,generalizacao,nao_priorizada_pura,nao_priorizada_pura,0,True,1,0,3,False,PA,NORTE
160030,12,oncologia_clinica,225121,generalizacao,nao_priorizada_pura,nao_priorizada_pura,0,True,1,0,3,False,AP,NORTE
220770,12,oncologia_clinica,225121,generalizacao,nao_priorizada_pura,nao_priorizada_pura,0,True,1,0,3,False,PI,NORDESTE
230190,12,oncologia_clinica,225121,generalizacao,imediata_pura,imediata_pura,1,True,1,1,0,False,CE,NORDESTE
230250,12,oncologia_clinica,225121,generalizacao,imediata_pura,imediata_pura,1,True,1,1,0,False,CE,NORDESTE
230440,12,oncologia_clinica,225121,generalizacao,imediata_pura,imediata_pura,1,True,2,2,0,False,CE,NORDESTE
231140,12,oncologia_clinica,225121,generalizacao,nao_priorizada_pura,nao_priorizada_pura,0,True,1,0,3,False,CE,NORDESTE
240800,12,oncologia_clinica,225121,generalizacao,nao_priorizada_pura,nao_priorizada_pura,0,True,1,0,1,False,RN,NORDESTE
240980,12,oncologia_clinica,225121,generalizacao,nao_priorizada_pura,nao_priorizada_pura,0,True,1,0,1,False,RN,NORDESTE
241010,12,oncologia_clinica,225121,generalizacao,imediata_pura,imediata_pura,1,True,1,1,0,False,RN,NORDESTE
250400,12,oncologia_clinica,225121,generalizacao,nao_priorizada_pura,nao_priorizada_pura,0,True,1,0,3,False,PB,NORDESTE
260410,12,oncologia_clinica,225121,generalizacao,nao_priorizada_pura,nao_priorizada_pura,0,True,2,0,6,False,PE,NORDESTE
290320,12,oncologia_clinica,225121,generalizacao,nao_priorizada_pura,nao_priorizada_pura,0,True,1,0,3,False,BA,NORDESTE
291360,12,oncologia_clinica,225121,generalizacao,nao_priorizada_pura,nao_priorizada_pura,0,True,1,0,3,False,BA,NORDESTE
291460,12,oncologia_clinica,225121,generalizacao,nao_priorizada_pura,nao_priorizada_pura,0,True,1,0,2,False,BA,NORDESTE
291480,12,oncologia_clinica,225121,generalizacao,nao_priorizada_pura,nao_priorizada_pura,0,True,1,0,3,False,BA,NORDESTE
291840,12,oncologia_clinica,225121,generalizacao,nao_priorizada_pura,nao_priorizada_pura,0,True,1,0,3,False,BA,NORDESTE
292740,12,oncologia_clinica,225121,generalizacao,nao_priorizada_pura,nao_priorizada_pura,0,True,2,0,5,False,BA,NORDESTE
293330,12,oncologia_clinica,225121,generalizacao,imediata_pura,imediata_pura,1,True,1,1,0,False,BA,NORDESTE
310620,12,oncologia_clinica,225121,generalizacao,nao_priorizada_pura,nao_priorizada_pura,0,True,2,0,6,False,MG,SUDESTE
312090,12,oncologia_clinica,225121,generalizacao,nao_priorizada_pura,nao_priorizada_pura,0,True,1,0,2,False,MG,SUDESTE
313670,12,oncologia_clinica,225121,generalizacao,nao_priorizada_pura,nao_priorizada_pura,0,True,1,0,1,False,MG,SUDESTE
314790,12,oncologia_clinica,225121,generalizacao,nao_priorizada_pura,nao_priorizada_pura,0,True,1,0,1,False,MG,SUDESTE
316720,12,oncologia_clinica,225121,generalizacao,nao_priorizada_pura,nao_priorizada_pura,0,True,1,0,2,False,MG,SUDESTE
317070,12,oncologia_clinica,225121,generalizacao,nao_priorizada_pura,nao_priorizada_pura,0,True,1,0,3,False,MG,SUDESTE
320120,12,oncologia_clinica,225121,generalizacao,nao_priorizada_pura,nao_priorizada_pura,0,True,1,0,1,False,ES,SUDESTE
320530,12,oncologia_clinica,225121,generalizacao,imediata_pura,imediata_pura,1,True,1,1,0,False,ES,SUDESTE
330040,12,oncologia_clinica,225121,generalizacao,nao_priorizada_pura,nao_priorizada_pura,0,True,1,0,3,False,RJ,SUDESTE
330070,12,oncologia_clinica,225121,generalizacao,nao_priorizada_pura,nao_priorizada_pura,0,True,1,0,3,False,RJ,SUDESTE
330430,12,oncologia_clinica,225121,generalizacao,nao_priorizada_pura,nao_priorizada_pura,0,True,1,0,2,False,RJ,SUDESTE
350320,12,oncologia_clinica,225121,generalizacao,imediata_pura,imediata_pura,1,True,1,1,0,False,SP,SUDESTE
352440,12,oncologia_clinica,225121,generalizacao,nao_priorizada_pura,nao_priorizada_pura,0,True,1,0,3,False,SP,SUDESTE
352900,12,oncologia_clinica,225121,generalizacao,nao_priorizada_pura,nao_priorizada_pura,0,True,2,0,4,False,SP,SUDESTE
355220,12,oncologia_clinica,225121,generalizacao,nao_priorizada_pura,nao_priorizada_pura,0,True,1,0,1,False,SP,SUDESTE
411520,12,oncologia_clinica,225121,generalizacao,nao_priorizada_pura,nao_priorizada_pura,0,True,1,0,1,False,PR,SUL
420900,12,oncologia_clinica,225121,generalizacao,nao_priorizada_pura,nao_priorizada_pura,0,True,1,0,3,False,SC,SUL
421870,12,oncologia_clinica,225121,generalizacao,nao_priorizada_pura,nao_priorizada_pura,0,True,1,0,3,False,SC,SUL
430470,12,oncologia_clinica,225121,generalizacao,imediata_pura,imediata_pura,1,True,1,1,0,False,RS,SUL
431720,12,oncologia_clinica,225121,generalizacao,nao_priorizada_pura,nao_priorizada_pura,0,True,1,0,3,False,RS,SUL
500270,12,oncologia_clinica,225121,generalizacao,nao_priorizada_pura,nao_priorizada_pura,0,True,1,0,2,False,MS,CENTRO-OESTE
500370,12,oncologia_clinica,225121,generalizacao,nao_priorizada_pura,nao_priorizada_pura,0,True,1,0,3,False,MS,CENTRO-OESTE
110028,24,medicina_intensiva,225150,generalizacao,nao_priorizada_pura,nao_priorizada_pura,0,True,1,0,3,False,RO,NORTE
130260,24,medicina_intensiva,225150,generalizacao,imediata_pura,imediata_pura,1,True,3,3,0,False,AM,NORTE
210005,24,medicina_intensiva,225150,generalizacao,nao_priorizada_pura,nao_priorizada_pura,0,True,1,0,3,False,MA,NORDESTE
210320,24,medicina_intensiva,225150,generalizacao,nao_priorizada_pura,nao_priorizada_pura,0,True,1,0,3,False,MA,NORDESTE
230550,24,medicina_intensiva,225150,generalizacao,nao_priorizada_pura,nao_priorizada_pura,0,True,1,0,3,False,CE,NORDESTE
231290,24,medicina_intensiva,225150,generalizacao,nao_priorizada_pura,nao_priorizada_pura,0,True,1,0,3,False,CE,NORDESTE
231340,24,medicina_intensiva,225150,generalizacao,nao_priorizada_pura,nao_priorizada_pura,0,True,1,0,1,False,CE,NORDESTE
261000,24,medicina_intensiva,225150,generalizacao,nao_priorizada_pura,nao_priorizada_pura,0,True,1,0,3,False,PE,NORDESTE
290070,24,medicina_intensiva,225150,generalizacao,nao_priorizada_pura,nao_priorizada_pura,0,True,1,0,1,False,BA,NORDESTE
290320,24,medicina_intensiva,225150,generalizacao,nao_priorizada_pura,nao_priorizada_pura,0,True,1,0,1,False,BA,NORDESTE
290570,24,medicina_intensiva,225150,generalizacao,nao_priorizada_pura,nao_priorizada_pura,0,True,1,0,2,False,BA,NORDESTE
291750,24,medicina_intensiva,225150,generalizacao,nao_priorizada_pura,nao_priorizada_pura,0,True,1,0,1,False,BA,NORDESTE
293330,24,medicina_intensiva,225150,generalizacao,imediata_pura,imediata_pura,1,True,1,1,0,False,BA,NORDESTE
310350,24,medicina_intensiva,225150,generalizacao,nao_priorizada_pura,nao_priorizada_pura,0,True,2,0,2,False,MG,SUDESTE
311940,24,medicina_intensiva,225150,generalizacao,nao_priorizada_pura,nao_priorizada_pura,0,True,1,0,1,False,MG,SUDESTE
313170,24,medicina_intensiva,225150,generalizacao,nao_priorizada_pura,nao_priorizada_pura,0,True,2,0,6,False,MG,SUDESTE
313670,24,medicina_intensiva,225150,generalizacao,nao_priorizada_pura,nao_priorizada_pura,0,True,1,0,1,False,MG,SUDESTE
314310,24,medicina_intensiva,225150,generalizacao,nao_priorizada_pura,nao_priorizada_pura,0,True,1,0,3,False,MG,SUDESTE
314710,24,medicina_intensiva,225150,generalizacao,nao_priorizada_pura,nao_priorizada_pura,0,True,1,0,3,False,MG,SUDESTE
316870,24,medicina_intensiva,225150,generalizacao,nao_priorizada_pura,nao_priorizada_pura,0,True,1,0,1,False,MG,SUDESTE
330010,24,medicina_intensiva,225150,generalizacao,nao_priorizada_pura,nao_priorizada_pura,0,True,1,0,3,False,RJ,SUDESTE
330030,24,medicina_intensiva,225150,generalizacao,nao_priorizada_pura,nao_priorizada_pura,0,True,1,0,1,False,RJ,SUDESTE
330070,24,medicina_intensiva,225150,generalizacao,nao_priorizada_pura,nao_priorizada_pura,0,True,1,0,3,False,RJ,SUDESTE
330100,24,medicina_intensiva,225150,generalizacao,nao_priorizada_pura,nao_priorizada_pura,0,True,3,0,9,False,RJ,SUDESTE
330190,24,medicina_intensiva,225150,generalizacao,nao_priorizada_pura,nao_priorizada_pura,0,True,1,0,3,False,RJ,SUDESTE
330220,24,medicina_intensiva,225150,generalizacao,nao_priorizada_pura,nao_priorizada_pura,0,True,1,0,3,False,RJ,SUDESTE
330240,24,medicina_intensiva,225150,generalizacao,nao_priorizada_pura,nao_priorizada_pura,0,True,1,0,3,False,RJ,SUDESTE
330330,24,medicina_intensiva,225150,generalizacao,nao_priorizada_pura,nao_priorizada_pura,0,True,2,0,6,False,RJ,SUDESTE
330340,24,medicina_intensiva,225150,generalizacao,nao_priorizada_pura,nao_priorizada_pura,0,True,1,0,3,False,RJ,SUDESTE
330350,24,medicina_intensiva,225150,generalizacao,nao_priorizada_pura,nao_priorizada_pura,0,True,1,0,3,False,RJ,SUDESTE
330390,24,medicina_intensiva,225150,generalizacao,nao_priorizada_pura,nao_priorizada_pura,0,True,1,0,3,False,RJ,SUDESTE
330415,24,medicina_intensiva,225150,generalizacao,nao_priorizada_pura,nao_priorizada_pura,0,True,1,0,3,False,RJ,SUDESTE
330420,24,medicina_intensiva,225150,generalizacao,nao_priorizada_pura,nao_priorizada_pura,0,True,1,0,3,False,RJ,SUDESTE
330430,24,medicina_intensiva,225150,generalizacao,nao_priorizada_pura,nao_priorizada_pura,0,True,1,0,2,False,RJ,SUDESTE
330452,24,medicina_intensiva,225150,generalizacao,nao_priorizada_pura,nao_priorizada_pura,0,True,2,0,6,False,RJ,SUDESTE
330455,24,medicina_intensiva,225150,generalizacao,nao_priorizada_pura,nao_priorizada_pura,0,True,9,0,27,False,RJ,SUDESTE
330550,24,medicina_intensiva,225150,generalizacao,nao_priorizada_pura,nao_priorizada_pura,0,True,2,0,6,False,RJ,SUDESTE
330620,24,medicina_intensiva,225150,generalizacao,nao_priorizada_pura,nao_priorizada_pura,0,True,1,0,3,False,RJ,SUDESTE
350410,24,medicina_intensiva,225150,generalizacao,nao_priorizada_pura,nao_priorizada_pura,0,True,1,0,1,False,SP,SUDESTE
350570,24,medicina_intensiva,225150,generalizacao,nao_priorizada_pura,nao_priorizada_pura,0,True,1,0,3,False,SP,SUDESTE
352440,24,medicina_intensiva,225150,generalizacao,nao_priorizada_pura,nao_priorizada_pura,0,True,1,0,3,False,SP,SUDESTE
352470,24,medicina_intensiva,225150,generalizacao,nao_priorizada_pura,nao_priorizada_pura,0,True,1,0,2,False,SP,SUDESTE
352900,24,medicina_intensiva,225150,generalizacao,nao_priorizada_pura,nao_priorizada_pura,0,True,1,0,3,False,SP,SUDESTE
352940,24,medicina_intensiva,225150,generalizacao,nao_priorizada_pura,nao_priorizada_pura,0,True,1,0,2,False,SP,SUDESTE
353440,24,medicina_intensiva,225150,generalizacao,nao_priorizada_pura,nao_priorizada_pura,0,True,1,0,1,False,SP,SUDESTE
353870,24,medicina_intensiva,225150,generalizacao,nao_priorizada_pura,nao_priorizada_pura,0,True,1,0,3,False,SP,SUDESTE
354150,24,medicina_intensiva,225150,generalizacao,nao_priorizada_pura,nao_priorizada_pura,0,True,1,0,3,False,SP,SUDESTE
354870,24,medicina_intensiva,225150,generalizacao,nao_priorizada_pura,nao_priorizada_pura,0,True,4,0,12,False,SP,SUDESTE
410830,24,medicina_intensiva,225150,generalizacao,nao_priorizada_pura,nao_priorizada_pura,0,True,1,0,3,False,PR,SUL
420140,24,medicina_intensiva,225150,generalizacao,nao_priorizada_pura,nao_priorizada_pura,0,True,1,0,3,False,SC,SUL
420200,24,medicina_intensiva,225150,generalizacao,nao_priorizada_pura,nao_priorizada_pura,0,True,1,0,3,False,SC,SUL
420290,24,medicina_intensiva,225150,generalizacao,nao_priorizada_pura,nao_priorizada_pura,0,True,1,0,3,False,SC,SUL
420460,24,medicina_intensiva,225150,generalizacao,nao_priorizada_pura,nao_priorizada_pura,0,True,1,0,3,False,SC,SUL
420700,24,medicina_intensiva,225150,generalizacao,nao_priorizada_pura,nao_priorizada_pura,0,True,1,0,3,False,SC,SUL
420820,24,medicina_intensiva,225150,generalizacao,nao_priorizada_pura,nao_priorizada_pura,0,True,1,0,3,False,SC,SUL
420910,24,medicina_intensiva,225150,generalizacao,nao_priorizada_pura,nao_priorizada_pura,0,True,1,0,3,False,SC,SUL
421820,24,medicina_intensiva,225150,generalizacao,nao_priorizada_pura,nao_priorizada_pura,0,True,1,0,3,False,SC,SUL
421950,24,medicina_intensiva,225150,generalizacao,nao_priorizada_pura,nao_priorizada_pura,0,True,1,0,3,False,SC,SUL
430920,24,medicina_intensiva,225150,generalizacao,nao_priorizada_pura,nao_priorizada_pura,0,True,1,0,3,False,RS,SUL
431340,24,medicina_intensiva,225150,generalizacao,nao_priorizada_pura,nao_priorizada_pura,0,True,1,0,3,False,RS,SUL
431440,24,medicina_intensiva,225150,generalizacao,nao_priorizada_pura,nao_priorizada_pura,0,True,3,0,9,False,RS,SUL
432000,24,medicina_intensiva,225150,generalizacao,nao_priorizada_pura,nao_priorizada_pura,0,True,1,0,3,False,RS,SUL
500325,24,medicina_intensiva,225150,generalizacao,nao_priorizada_pura,nao_priorizada_pura,0,True,1,0,3,False,MS,CENTRO-OESTE
500330,24,medicina_intensiva,225150,generalizacao,nao_priorizada_pura,nao_priorizada_pura,0,True,1,0,1,False,MS,CENTRO-OESTE
500620,24,medicina_intensiva,225150,generalizacao,nao_priorizada_pura,nao_priorizada_pura,0,True,1,0,1,False,MS,CENTRO-OESTE
